"id","cve","t","valor","m","id2","DesGeo"
"i14",9,2015,50000,3,"m","E"
"i14",9,2015,96250,3,"l","E"
"i14",9,2015,122500,4,"n","E"
"i14",9,2015,210000,4,"l","E"
"i14",9,2015,45000,4,"n","E"
"i14",9,2015,105000,4,"l","E"
"i14",9,2015,150000,4,"n","E"
"i14",9,2015,99000,4,"l","E"
"i14",9,2016,151000,1,"l","E"
"i14",9,2016,175000,1,"n","E"
"i14",9,2016,80500,1,"l","E"
"i14",9,2016,180000,1,"m","E"
"i14",9,2016,80000,1,"n","E"
"i14",9,2016,110000,1,"l","E"
"i14",9,2016,1e+05,2,"n","E"
"i14",9,2016,70000,2,"l","E"
"i14",9,2016,25000,2,"n","E"
"i14",9,2016,230000,2,"m","E"
"i14",9,2016,2e+05,2,"n","E"
"i14",9,2016,176250,2,"l","E"
"i14",9,2016,70000,2,"m","E"
"i14",9,2016,105000,3,"n","E"
"i14",9,2016,115000,3,"l","E"
"i14",9,2016,157500,3,"n","E"
"i14",9,2016,15000,3,"l","E"
"i14",9,2016,37000,4,"n","E"
"i14",9,2016,180000,4,"l","E"
"i14",9,2016,1e+05,4,"l","E"
"i14",9,2016,140000,4,"n","E"
"i14",9,2016,2e+05,4,"l","E"
"i14",9,2016,250000,4,"n","E"
"i14",9,2016,2e+05,4,"l","E"
"i14",9,2017,116250,1,"l","E"
"i14",9,2017,45000,1,"n","E"
"i14",9,2017,87500,1,"l","E"
"i14",9,2017,80000,1,"m","E"
"i14",9,2017,165000,1,"l","E"
"i14",9,2017,150000,2,"n","E"
"i14",9,2017,120000,2,"l","E"
"i14",9,2017,160000,2,"n","E"
"i14",9,2017,2e+05,2,"l","E"
"i14",10,2014,15000,1,"l","E"
"i14",10,2015,180000,1,"n","E"
"i14",11,2015,1e+05,4,"m","E"
"i14",11,2016,125000,1,"l","E"
"i14",11,2017,2e+05,1,"n","E"
"i14",12,2014,25000,4,"l","E"
"i14",12,2016,1e+05,2,"n","E"
"i14",12,2016,95000,4,"n","E"
"i14",13,2016,76000,4,"l","E"
"i14",14,2013,35000,1,"n","E"
"i14",14,2013,70000,4,"n","E"
"i14",14,2014,20000,3,"l","E"
"i14",14,2015,40000,1,"l","E"
"i14",14,2015,90000,2,"l","E"
"i14",14,2015,10000,2,"n","E"
"i14",14,2015,1e+05,2,"l","E"
"i14",14,2015,85000,3,"n","E"
"i14",14,2015,40000,3,"l","E"
"i14",14,2015,30000,4,"l","E"
"i14",14,2015,150000,4,"l","E"
"i14",14,2015,250000,4,"l","E"
"i14",14,2015,26000,4,"l","E"
"i14",14,2016,20000,1,"l","E"
"i14",14,2016,120000,1,"l","E"
"i14",14,2016,70000,2,"l","E"
"i14",14,2016,160000,2,"l","E"
"i14",14,2016,95000,3,"l","E"
"i14",14,2016,250000,4,"n","E"
"i14",14,2016,90000,4,"l","E"
"i14",14,2016,1e+05,4,"m","E"
"i14",14,2016,150000,4,"l","E"
"i14",14,2016,36000,4,"n","E"
"i14",14,2016,1e+05,4,"l","E"
"i14",14,2017,225000,1,"l","E"
"i14",14,2017,50000,1,"n","E"
"i14",14,2017,250000,1,"n","E"
"i14",14,2017,1e+05,2,"l","E"
"i14",15,2013,60000,1,"n","E"
"i14",15,2013,37000,2,"n","E"
"i14",15,2013,30000,4,"l","E"
"i14",15,2014,10000,1,"l","E"
"i14",15,2014,58333.3333333333,2,"l","E"
"i14",15,2014,16000,3,"l","E"
"i14",15,2015,23500,1,"l","E"
"i14",15,2015,20000,2,"n","E"
"i14",15,2015,45000,2,"l","E"
"i14",15,2015,145000,3,"n","E"
"i14",15,2015,28333.3333333333,3,"l","E"
"i14",15,2015,1e+05,4,"l","E"
"i14",15,2015,45000,4,"m","E"
"i14",15,2015,250000,4,"n","E"
"i14",15,2015,110000,4,"l","E"
"i14",15,2015,243000,4,"l","E"
"i14",15,2016,90000,1,"l","E"
"i14",15,2016,90000,1,"m","E"
"i14",15,2016,50000,1,"n","E"
"i14",15,2016,50000,1,"m","E"
"i14",15,2016,150000,1,"n","E"
"i14",15,2016,120000,1,"l","E"
"i14",15,2016,65000,2,"l","E"
"i14",15,2016,110000,2,"n","E"
"i14",15,2016,40000,2,"l","E"
"i14",15,2016,151500,3,"l","E"
"i14",15,2016,250000,3,"n","E"
"i14",15,2016,180000,4,"l","E"
"i14",15,2016,50000,4,"l","E"
"i14",15,2016,60000,4,"n","E"
"i14",15,2016,50000,4,"l","E"
"i14",15,2016,55000,4,"n","E"
"i14",15,2016,147500,4,"l","E"
"i14",15,2017,157500,1,"n","E"
"i14",15,2017,83500,1,"l","E"
"i14",15,2017,110000,1,"m","E"
"i14",15,2017,90000,1,"m","E"
"i14",15,2017,160000,2,"n","E"
"i14",15,2017,62500,2,"l","E"
"i14",15,2017,40000,2,"n","E"
"i14",16,2014,250000,2,"n","E"
"i14",16,2015,50000,2,"n","E"
"i14",16,2016,1e+05,4,"n","E"
"i14",16,2017,60000,1,"n","E"
"i14",16,2017,250000,1,"n","E"
"i14",17,2015,150000,4,"l","E"
"i14",17,2015,250000,4,"l","E"
"i14",17,2016,160000,2,"l","E"
"i14",17,2016,55000,3,"l","E"
"i14",17,2017,55000,1,"l","E"
"i14",17,2017,1e+05,2,"l","E"
"i14",18,2015,18000,2,"l","E"
"i14",19,2013,26000,1,"n","E"
"i14",19,2014,42000,3,"n","E"
"i14",19,2015,1e+05,3,"n","E"
"i14",19,2015,30000,3,"l","E"
"i14",19,2015,135000,4,"n","E"
"i14",19,2015,125000,4,"n","E"
"i14",19,2015,50000,4,"n","E"
"i14",19,2015,57000,4,"l","E"
"i14",19,2016,250000,1,"n","E"
"i14",19,2016,20000,1,"l","E"
"i14",19,2016,150000,1,"l","E"
"i14",19,2016,60000,2,"n","E"
"i14",19,2016,80000,3,"l","E"
"i14",19,2016,11000,3,"l","E"
"i14",19,2016,10000,4,"l","E"
"i14",19,2016,55000,4,"n","E"
"i14",19,2016,185000,4,"l","E"
"i14",19,2016,58000,4,"n","E"
"i14",19,2016,1e+05,4,"l","E"
"i14",19,2016,250000,4,"n","E"
"i14",19,2017,46000,1,"n","E"
"i14",19,2017,50000,1,"n","E"
"i14",19,2017,110000,1,"l","E"
"i14",19,2017,40000,1,"m","E"
"i14",19,2017,60000,2,"l","E"
"i14",20,2015,1e+05,2,"n","E"
"i14",20,2017,50000,2,"n","E"
"i14",21,2015,10000,3,"m","E"
"i14",21,2015,250000,3,"l","E"
"i14",21,2015,50000,4,"l","E"
"i14",21,2015,250000,4,"n","E"
"i14",21,2016,52000,1,"n","E"
"i14",21,2016,86000,1,"m","E"
"i14",21,2017,130000,1,"m","E"
"i14",21,2017,65000,1,"l","E"
"i14",22,2013,45000,2,"l","E"
"i14",22,2014,75000,1,"l","E"
"i14",22,2015,42000,2,"l","E"
"i14",22,2015,150000,3,"n","E"
"i14",22,2015,250000,4,"n","E"
"i14",22,2016,34000,1,"n","E"
"i14",22,2016,50000,1,"n","E"
"i14",22,2016,80000,1,"l","E"
"i14",22,2016,55000,2,"l","E"
"i14",22,2016,130000,2,"l","E"
"i14",22,2016,250000,2,"n","E"
"i14",22,2016,140000,2,"l","E"
"i14",22,2016,25000,4,"n","E"
"i14",22,2017,2e+05,1,"l","E"
"i14",22,2017,50000,1,"l","E"
"i14",22,2017,1e+05,2,"n","E"
"i14",23,2015,70000,2,"n","E"
"i14",23,2015,130000,4,"n","E"
"i14",23,2015,80000,4,"m","E"
"i14",23,2016,30000,2,"l","E"
"i14",23,2017,120000,1,"n","E"
"i14",23,2017,240000,1,"n","E"
"i14",23,2017,1e+05,2,"n","E"
"i14",24,2012,48000,4,"l","E"
"i14",24,2015,120000,2,"m","E"
"i14",24,2015,90000,4,"n","E"
"i14",24,2016,150000,1,"n","E"
"i14",24,2016,130000,1,"l","E"
"i14",24,2016,150000,2,"l","E"
"i14",24,2016,120000,3,"n","E"
"i14",24,2017,75000,1,"l","E"
"i14",24,2017,55000,2,"m","E"
"i14",25,2012,16000,4,"n","E"
"i14",25,2013,85000,4,"n","E"
"i14",25,2013,30000,4,"n","E"
"i14",25,2014,10000,4,"n","E"
"i14",25,2015,20000,1,"l","E"
"i14",25,2015,180000,2,"n","E"
"i14",25,2015,60000,3,"n","E"
"i14",25,2015,90000,4,"l","E"
"i14",25,2015,1e+05,4,"n","E"
"i14",25,2016,50000,1,"m","E"
"i14",25,2016,15000,2,"l","E"
"i14",25,2016,60000,3,"n","E"
"i14",25,2016,50000,4,"l","E"
"i14",25,2016,50000,4,"m","E"
"i14",25,2017,125000,1,"l","E"
"i14",26,2013,15000,3,"l","E"
"i14",26,2014,137000,3,"n","E"
"i14",26,2015,1e+05,4,"l","E"
"i14",26,2016,50000,1,"n","E"
"i14",26,2016,170000,4,"l","E"
"i14",26,2017,250000,1,"n","E"
"i14",26,2017,50000,2,"l","E"
"i14",26,2017,70000,2,"n","E"
"i14",27,2015,40000,2,"m","E"
"i14",27,2015,50000,4,"m","E"
"i14",27,2016,110000,1,"n","E"
"i14",27,2016,150000,1,"l","E"
"i14",27,2016,2e+05,2,"n","E"
"i14",27,2016,40000,3,"n","E"
"i14",27,2016,70000,4,"n","E"
"i14",27,2016,50000,4,"l","E"
"i14",27,2017,160000,1,"n","E"
"i14",27,2017,50000,1,"m","E"
"i14",28,2015,17000,2,"l","E"
"i14",28,2016,1e+05,1,"l","E"
"i14",28,2016,90000,1,"n","E"
"i14",28,2017,35000,1,"n","E"
"i14",30,2013,50000,2,"n","E"
"i14",30,2015,80000,3,"l","E"
"i14",30,2015,10000,3,"n","E"
"i14",30,2015,20000,3,"l","E"
"i14",30,2015,20000,4,"m","E"
"i14",30,2015,1e+05,4,"n","E"
"i14",30,2015,58000,4,"l","E"
"i14",30,2016,150000,1,"l","E"
"i14",30,2016,250000,2,"n","E"
"i14",30,2016,15000,3,"n","E"
"i14",30,2016,30000,3,"l","E"
"i14",30,2016,30000,4,"l","E"
"i14",30,2017,30000,1,"m","E"
"i14",30,2017,1e+05,2,"l","E"
"i14",31,2014,90000,4,"n","E"
"i14",31,2015,180000,2,"n","E"
"i14",31,2015,1e+05,3,"n","E"
"i14",31,2015,22000,3,"l","E"
"i14",31,2016,1e+05,2,"n","E"
"i14",31,2016,150000,3,"n","E"
"i14",31,2016,120000,4,"n","E"
"i14",31,2016,75000,4,"n","E"
"i14",31,2016,150000,4,"n","E"
"i14",31,2017,85000,1,"l","E"
"i14",32,2013,21750,2,"l","E"
"i14",32,2014,60000,1,"n","E"
"i14",32,2015,30000,1,"n","E"
"i14",32,2015,1e+05,2,"m","E"
"i14",1,2016,1e+05,4,"p","E"
"i14",1,2017,110000,1,"q","E"
"i14",2,2013,30000,2,"q","E"
"i14",2,2013,24000,4,"q","E"
"i14",2,2014,160000,1,"q","E"
"i14",2,2015,1e+05,2,"q","E"
"i14",2,2015,75000,4,"q","E"
"i14",2,2016,60000,2,"p","E"
"i14",2,2016,70000,3,"q","E"
"i14",2,2016,10000,4,"q","E"
"i14",3,2016,40000,1,"q","E"
"i14",3,2016,95000,2,"p","E"
"i14",3,2017,30000,1,"p","E"
"i14",3,2017,40000,2,"q","E"
"i14",4,2016,40000,2,"q","E"
"i14",5,2015,50000,1,"p","E"
"i14",5,2016,250000,2,"q","E"
"i14",5,2016,113000,3,"q","E"
"i14",5,2016,40000,4,"q","E"
"i14",5,2017,20000,1,"p","E"
"i14",6,2015,30000,2,"q","E"
"i14",6,2017,70000,2,"p","E"
"i14",7,2013,250000,4,"q","E"
"i14",7,2015,50000,2,"q","E"
"i14",7,2015,20000,4,"q","E"
"i14",7,2015,30000,4,"q","E"
"i14",7,2016,120000,2,"q","E"
"i14",7,2016,1e+05,3,"q","E"
"i14",8,2013,16000,4,"q","E"
"i14",8,2015,35000,2,"q","E"
"i14",8,2015,10000,3,"p","E"
"i14",8,2016,25000,1,"q","E"
"i14",8,2017,2e+05,1,"q","E"
"i14",8,2017,150000,1,"q","E"
"i14",8,2017,60000,1,"q","E"
"i14",9,2012,60000,4,"q","E"
"i14",9,2013,120000,1,"q","E"
"i14",9,2013,53750,2,"p","E"
"i14",9,2013,62000,2,"p","E"
"i14",9,2013,50000,3,"q","E"
"i14",9,2013,170000,4,"q","E"
"i14",9,2014,250000,2,"q","E"
"i14",9,2014,130000,2,"q","E"
"i14",9,2014,30000,3,"q","E"
"i14",9,2014,145000,4,"q","E"
"i14",9,2015,32000,1,"q","E"
"i14",9,2015,23000,2,"q","E"
"i14",9,2015,85000,2,"q","E"
"i14",9,2015,1e+05,3,"p","E"
"i14",9,2015,166666.666666667,3,"q","E"
"i14",9,2015,1e+05,3,"p","E"
"i14",9,2015,95000,3,"q","E"
"i14",9,2015,150000,4,"p","E"
"i14",9,2015,95000,4,"q","E"
"i14",9,2015,210000,4,"q","E"
"i14",9,2015,75000,4,"q","E"
"i14",9,2015,1e+05,4,"p","E"
"i14",9,2015,124166.666666667,4,"q","E"
"i14",9,2016,151000,1,"q","E"
"i14",9,2016,102500,1,"p","E"
"i14",9,2016,155500,1,"q","E"
"i14",9,2016,104000,1,"q","E"
"i14",9,2016,85000,2,"q","E"
"i14",9,2016,230000,2,"p","E"
"i14",9,2016,25000,2,"q","E"
"i14",9,2016,195000,2,"p","E"
"i14",9,2016,156000,2,"q","E"
"i14",9,2016,111666.666666667,3,"q","E"
"i14",9,2016,157500,3,"p","E"
"i14",9,2016,15000,3,"q","E"
"i14",9,2016,108500,4,"q","E"
"i14",9,2016,150000,4,"p","E"
"i14",9,2016,75000,4,"q","E"
"i14",9,2016,1e+05,4,"p","E"
"i14",9,2016,184000,4,"q","E"
"i14",9,2016,225000,4,"q","E"
"i14",9,2017,1e+05,1,"p","E"
"i14",9,2017,121666.666666667,1,"q","E"
"i14",9,2017,76000,1,"q","E"
"i14",9,2017,165000,1,"q","E"
"i14",9,2017,150000,2,"p","E"
"i14",9,2017,120000,2,"q","E"
"i14",9,2017,180000,2,"q","E"
"i14",10,2014,15000,1,"q","E"
"i14",10,2015,180000,1,"q","E"
"i14",11,2015,1e+05,4,"q","E"
"i14",11,2016,125000,1,"p","E"
"i14",11,2017,2e+05,1,"q","E"
"i14",12,2014,25000,4,"q","E"
"i14",12,2016,1e+05,2,"p","E"
"i14",12,2016,95000,4,"q","E"
"i14",13,2016,76000,4,"q","E"
"i14",14,2013,35000,1,"q","E"
"i14",14,2013,70000,4,"q","E"
"i14",14,2014,20000,3,"q","E"
"i14",14,2015,40000,1,"q","E"
"i14",14,2015,90000,2,"q","E"
"i14",14,2015,1e+05,2,"p","E"
"i14",14,2015,10000,2,"q","E"
"i14",14,2015,62500,3,"q","E"
"i14",14,2015,30000,4,"q","E"
"i14",14,2015,150000,4,"p","E"
"i14",14,2015,250000,4,"q","E"
"i14",14,2015,12000,4,"p","E"
"i14",14,2015,40000,4,"q","E"
"i14",14,2016,20000,1,"q","E"
"i14",14,2016,120000,1,"q","E"
"i14",14,2016,70000,2,"q","E"
"i14",14,2016,160000,2,"p","E"
"i14",14,2016,95000,3,"q","E"
"i14",14,2016,250000,4,"q","E"
"i14",14,2016,95000,4,"q","E"
"i14",14,2016,150000,4,"q","E"
"i14",14,2016,1e+05,4,"p","E"
"i14",14,2016,36000,4,"q","E"
"i14",14,2017,225000,1,"q","E"
"i14",14,2017,50000,1,"q","E"
"i14",14,2017,250000,1,"q","E"
"i14",14,2017,1e+05,2,"q","E"
"i14",15,2013,60000,1,"p","E"
"i14",15,2013,37000,2,"p","E"
"i14",15,2013,30000,4,"q","E"
"i14",15,2014,10000,1,"q","E"
"i14",15,2014,58333.3333333333,2,"q","E"
"i14",15,2014,16000,3,"q","E"
"i14",15,2015,22000,1,"p","E"
"i14",15,2015,25000,1,"q","E"
"i14",15,2015,20000,2,"q","E"
"i14",15,2015,52500,2,"p","E"
"i14",15,2015,30000,2,"q","E"
"i14",15,2015,50000,3,"p","E"
"i14",15,2015,91666.6666666667,3,"q","E"
"i14",15,2015,45000,4,"p","E"
"i14",15,2015,1e+05,4,"q","E"
"i14",15,2015,110000,4,"p","E"
"i14",15,2015,250000,4,"q","E"
"i14",15,2015,243000,4,"q","E"
"i14",15,2016,90000,1,"p","E"
"i14",15,2016,90000,1,"q","E"
"i14",15,2016,50000,1,"p","E"
"i14",15,2016,50000,1,"q","E"
"i14",15,2016,135000,1,"q","E"
"i14",15,2016,65000,2,"q","E"
"i14",15,2016,75000,2,"q","E"
"i14",15,2016,151500,3,"q","E"
"i14",15,2016,250000,3,"q","E"
"i14",15,2016,180000,4,"p","E"
"i14",15,2016,50000,4,"q","E"
"i14",15,2016,56666.6666666667,4,"q","E"
"i14",15,2016,1e+05,4,"p","E"
"i14",15,2016,136250,4,"q","E"
"i14",15,2017,25000,1,"p","E"
"i14",15,2017,124800,1,"q","E"
"i14",15,2017,110000,1,"q","E"
"i14",15,2017,90000,1,"q","E"
"i14",15,2017,95000,2,"q","E"
"i14",15,2017,40000,2,"q","E"
"i14",16,2014,250000,2,"q","E"
"i14",16,2015,50000,2,"q","E"
"i14",16,2016,1e+05,4,"q","E"
"i14",16,2017,60000,1,"q","E"
"i14",16,2017,250000,1,"q","E"
"i14",17,2015,150000,4,"p","E"
"i14",17,2015,250000,4,"q","E"
"i14",17,2016,160000,2,"p","E"
"i14",17,2016,55000,3,"q","E"
"i14",17,2017,55000,1,"q","E"
"i14",17,2017,1e+05,2,"p","E"
"i14",18,2015,18000,2,"p","E"
"i14",19,2013,26000,1,"q","E"
"i14",19,2014,42000,3,"q","E"
"i14",19,2015,65000,3,"q","E"
"i14",19,2015,70000,4,"p","E"
"i14",19,2015,2e+05,4,"q","E"
"i14",19,2015,125000,4,"q","E"
"i14",19,2015,50000,4,"p","E"
"i14",19,2015,57000,4,"q","E"
"i14",19,2016,20000,1,"p","E"
"i14",19,2016,250000,1,"q","E"
"i14",19,2016,150000,1,"p","E"
"i14",19,2016,60000,2,"q","E"
"i14",19,2016,80000,3,"q","E"
"i14",19,2016,11000,3,"q","E"
"i14",19,2016,10000,4,"q","E"
"i14",19,2016,185000,4,"p","E"
"i14",19,2016,55000,4,"q","E"
"i14",19,2016,72000,4,"q","E"
"i14",19,2016,250000,4,"q","E"
"i14",19,2017,46000,1,"q","E"
"i14",19,2017,150000,1,"p","E"
"i14",19,2017,60000,1,"q","E"
"i14",19,2017,40000,1,"q","E"
"i14",19,2017,60000,2,"q","E"
"i14",20,2015,1e+05,2,"p","E"
"i14",20,2017,50000,2,"q","E"
"i14",21,2015,10000,3,"p","E"
"i14",21,2015,250000,3,"q","E"
"i14",21,2015,50000,4,"p","E"
"i14",21,2015,250000,4,"q","E"
"i14",21,2016,69000,1,"q","E"
"i14",21,2017,130000,1,"p","E"
"i14",21,2017,65000,1,"p","E"
"i14",22,2013,45000,2,"q","E"
"i14",22,2014,75000,1,"q","E"
"i14",22,2015,42000,2,"p","E"
"i14",22,2015,150000,3,"q","E"
"i14",22,2015,250000,4,"q","E"
"i14",22,2016,34000,1,"q","E"
"i14",22,2016,80000,1,"p","E"
"i14",22,2016,50000,1,"q","E"
"i14",22,2016,55000,2,"q","E"
"i14",22,2016,130000,2,"p","E"
"i14",22,2016,140000,2,"p","E"
"i14",22,2016,250000,2,"q","E"
"i14",22,2016,25000,4,"p","E"
"i14",22,2017,2e+05,1,"q","E"
"i14",22,2017,50000,1,"p","E"
"i14",22,2017,1e+05,2,"q","E"
"i14",23,2015,70000,2,"q","E"
"i14",23,2015,130000,4,"p","E"
"i14",23,2015,80000,4,"q","E"
"i14",23,2016,30000,2,"q","E"
"i14",23,2017,120000,1,"p","E"
"i14",23,2017,240000,1,"q","E"
"i14",23,2017,1e+05,2,"p","E"
"i14",24,2012,48000,4,"q","E"
"i14",24,2015,120000,2,"q","E"
"i14",24,2015,90000,4,"p","E"
"i14",24,2016,130000,1,"p","E"
"i14",24,2016,150000,1,"q","E"
"i14",24,2016,150000,2,"p","E"
"i14",24,2016,120000,3,"p","E"
"i14",24,2017,75000,1,"q","E"
"i14",24,2017,55000,2,"q","E"
"i14",25,2012,16000,4,"q","E"
"i14",25,2013,85000,4,"q","E"
"i14",25,2013,30000,4,"q","E"
"i14",25,2014,10000,4,"q","E"
"i14",25,2015,20000,1,"p","E"
"i14",25,2015,180000,2,"q","E"
"i14",25,2015,60000,3,"p","E"
"i14",25,2015,90000,4,"q","E"
"i14",25,2015,1e+05,4,"q","E"
"i14",25,2016,50000,1,"q","E"
"i14",25,2016,15000,2,"p","E"
"i14",25,2016,60000,3,"q","E"
"i14",25,2016,50000,4,"q","E"
"i14",25,2016,50000,4,"q","E"
"i14",25,2017,125000,1,"q","E"
"i14",26,2013,15000,3,"q","E"
"i14",26,2014,137000,3,"p","E"
"i14",26,2015,1e+05,4,"p","E"
"i14",26,2016,50000,1,"q","E"
"i14",26,2016,170000,4,"q","E"
"i14",26,2017,250000,1,"q","E"
"i14",26,2017,50000,2,"q","E"
"i14",26,2017,70000,2,"q","E"
"i14",27,2015,40000,2,"p","E"
"i14",27,2015,50000,4,"p","E"
"i14",27,2016,150000,1,"p","E"
"i14",27,2016,110000,1,"q","E"
"i14",27,2016,2e+05,2,"q","E"
"i14",27,2016,40000,3,"q","E"
"i14",27,2016,60000,4,"q","E"
"i14",27,2017,105000,1,"q","E"
"i14",28,2015,17000,2,"q","E"
"i14",28,2016,1e+05,1,"q","E"
"i14",28,2016,90000,1,"p","E"
"i14",28,2017,35000,1,"q","E"
"i14",30,2013,50000,2,"q","E"
"i14",30,2015,80000,3,"p","E"
"i14",30,2015,20000,3,"p","E"
"i14",30,2015,10000,3,"q","E"
"i14",30,2015,20000,4,"q","E"
"i14",30,2015,79000,4,"q","E"
"i14",30,2016,150000,1,"q","E"
"i14",30,2016,250000,2,"q","E"
"i14",30,2016,15000,3,"q","E"
"i14",30,2016,30000,3,"p","E"
"i14",30,2016,30000,4,"q","E"
"i14",30,2017,30000,1,"q","E"
"i14",30,2017,1e+05,2,"q","E"
"i14",31,2014,90000,4,"q","E"
"i14",31,2015,180000,2,"q","E"
"i14",31,2015,1e+05,3,"p","E"
"i14",31,2015,22000,3,"q","E"
"i14",31,2016,1e+05,2,"q","E"
"i14",31,2016,150000,3,"q","E"
"i14",31,2016,120000,4,"q","E"
"i14",31,2016,75000,4,"p","E"
"i14",31,2016,150000,4,"q","E"
"i14",31,2017,85000,1,"p","E"
"i14",32,2013,21750,2,"p","E"
"i14",32,2014,60000,1,"q","E"
"i14",32,2015,30000,1,"q","E"
"i14",32,2015,1e+05,2,"q","E"
"i15",1,2016,0,4,"a","E"
"i15",1,2017,1,1,"a","E"
"i15",2,2013,1,2,"a","E"
"i15",2,2013,1,4,"a","E"
"i15",2,2014,1,1,"a","E"
"i15",2,2015,1,2,"a","E"
"i15",2,2015,1,4,"a","E"
"i15",2,2016,0,2,"a","E"
"i15",2,2016,1,3,"a","E"
"i15",2,2016,1,4,"a","E"
"i15",3,2016,1,1,"a","E"
"i15",3,2016,0,2,"a","E"
"i15",3,2017,0,1,"a","E"
"i15",3,2017,1,2,"a","E"
"i15",4,2016,1,2,"a","E"
"i15",5,2015,0,1,"a","E"
"i15",5,2016,1,2,"a","E"
"i15",5,2016,1,3,"a","E"
"i15",5,2016,1,4,"a","E"
"i15",5,2017,0,1,"a","E"
"i15",6,2015,1,2,"a","E"
"i15",6,2017,0,2,"a","E"
"i15",7,2013,1,4,"a","E"
"i15",7,2015,1,2,"a","E"
"i15",7,2015,1,4,"a","E"
"i15",7,2015,1,4,"a","E"
"i15",7,2016,1,2,"a","E"
"i15",7,2016,1,3,"a","E"
"i15",8,2013,1,4,"a","E"
"i15",8,2015,1,2,"a","E"
"i15",8,2015,0,3,"a","E"
"i15",8,2016,1,1,"a","E"
"i15",8,2017,1,1,"a","E"
"i15",8,2017,1,1,"a","E"
"i15",8,2017,1,1,"a","E"
"i15",9,2012,1,4,"a","E"
"i15",9,2013,1,1,"a","E"
"i15",9,2013,0,2,"a","E"
"i15",9,2013,0,2,"a","E"
"i15",9,2013,1,3,"a","E"
"i15",9,2013,1,4,"a","E"
"i15",9,2014,1,2,"a","E"
"i15",9,2014,1,2,"a","E"
"i15",9,2014,1,3,"a","E"
"i15",9,2014,1,4,"a","E"
"i15",9,2015,1,1,"a","E"
"i15",9,2015,1,2,"a","E"
"i15",9,2015,1,2,"a","E"
"i15",9,2015,0.6,3,"a","E"
"i15",9,2015,0.75,3,"a","E"
"i15",9,2015,0.5,4,"a","E"
"i15",9,2015,1,4,"a","E"
"i15",9,2015,1,4,"a","E"
"i15",9,2015,0.75,4,"a","E"
"i15",9,2016,1,1,"a","E"
"i15",9,2016,0.5,1,"a","E"
"i15",9,2016,1,1,"a","E"
"i15",9,2016,1,2,"a","E"
"i15",9,2016,0.5,2,"a","E"
"i15",9,2016,0.833333333333333,2,"a","E"
"i15",9,2016,1,3,"a","E"
"i15",9,2016,0.333333333333333,3,"a","E"
"i15",9,2016,1,4,"a","E"
"i15",9,2016,0.666666666666667,4,"a","E"
"i15",9,2016,0.833333333333333,4,"a","E"
"i15",9,2016,1,4,"a","E"
"i15",9,2017,0.75,1,"a","E"
"i15",9,2017,1,1,"a","E"
"i15",9,2017,1,1,"a","E"
"i15",9,2017,0.5,2,"a","E"
"i15",9,2017,1,2,"a","E"
"i15",10,2014,1,1,"a","E"
"i15",10,2015,1,1,"a","E"
"i15",11,2015,1,4,"a","E"
"i15",11,2016,0,1,"a","E"
"i15",11,2017,1,1,"a","E"
"i15",12,2014,1,4,"a","E"
"i15",12,2016,0,2,"a","E"
"i15",12,2016,1,4,"a","E"
"i15",13,2016,1,4,"a","E"
"i15",14,2013,1,1,"a","E"
"i15",14,2013,1,4,"a","E"
"i15",14,2014,1,3,"a","E"
"i15",14,2015,1,1,"a","E"
"i15",14,2015,1,2,"a","E"
"i15",14,2015,0.5,2,"a","E"
"i15",14,2015,1,3,"a","E"
"i15",14,2015,1,4,"a","E"
"i15",14,2015,0,4,"a","E"
"i15",14,2015,1,4,"a","E"
"i15",14,2015,0.5,4,"a","E"
"i15",14,2016,1,1,"a","E"
"i15",14,2016,1,1,"a","E"
"i15",14,2016,1,2,"a","E"
"i15",14,2016,0,2,"a","E"
"i15",14,2016,1,3,"a","E"
"i15",14,2016,1,4,"a","E"
"i15",14,2016,1,4,"a","E"
"i15",14,2016,1,4,"a","E"
"i15",14,2016,0.5,4,"a","E"
"i15",14,2017,1,1,"a","E"
"i15",14,2017,1,1,"a","E"
"i15",14,2017,1,1,"a","E"
"i15",14,2017,1,2,"a","E"
"i15",15,2013,0,1,"a","E"
"i15",15,2013,0,2,"a","E"
"i15",15,2013,1,4,"a","E"
"i15",15,2014,1,1,"a","E"
"i15",15,2014,1,2,"a","E"
"i15",15,2014,1,3,"a","E"
"i15",15,2015,0.5,1,"a","E"
"i15",15,2015,1,2,"a","E"
"i15",15,2015,0.333333333333333,2,"a","E"
"i15",15,2015,0.6,3,"a","E"
"i15",15,2015,0.5,4,"a","E"
"i15",15,2015,0.5,4,"a","E"
"i15",15,2015,1,4,"a","E"
"i15",15,2016,0.333333333333333,1,"a","E"
"i15",15,2016,0.5,1,"a","E"
"i15",15,2016,1,1,"a","E"
"i15",15,2016,1,2,"a","E"
"i15",15,2016,1,2,"a","E"
"i15",15,2016,1,3,"a","E"
"i15",15,2016,1,3,"a","E"
"i15",15,2016,0,4,"a","E"
"i15",15,2016,1,4,"a","E"
"i15",15,2016,1,4,"a","E"
"i15",15,2016,0.8,4,"a","E"
"i15",15,2017,0.833333333333333,1,"a","E"
"i15",15,2017,1,1,"a","E"
"i15",15,2017,1,1,"a","E"
"i15",15,2017,1,2,"a","E"
"i15",15,2017,1,2,"a","E"
"i15",16,2014,1,2,"a","E"
"i15",16,2015,1,2,"a","E"
